Experiment_Type,Scale,Type,Error_Percentage,Trial,Hit_Count,Total_Points,Predicted_Area_km2,Hit_Rate_Percent,Area_Percent,PAI,TP,FP,TN,FN,Accuracy,Precision,Recall,F1_Score
Areal,Grid_500,Center,5,15,466,1397,8.6900,33.3572,4.9010,6.8063,3389,87,162645,43,0.9992,0.9750,0.9875,0.9812
Areal,Grid_500,Random,5,15,475,1397,8.7475,34.0014,4.9334,6.8921,3376,123,162609,56,0.9989,0.9648,0.9837,0.9742
N/A,N/A,Deletion,5,16,474,1397,8.6050,33.9298,4.8530,6.9915,3364,78,162654,68,0.9991,0.9773,0.9802,0.9788
Linear,Street,Center,5,16,488,1397,8.7375,34.9320,4.9278,7.0888,3354,141,162591,78,0.9987,0.9597,0.9773,0.9684
Linear,Street,Random,5,16,474,1397,8.7775,33.9298,4.9503,6.8541,3380,131,162601,52,0.9989,0.9627,0.9848,0.9736
Areal,Tract,Center,5,16,473,1397,8.6100,33.8583,4.8558,6.9727,3357,87,162645,75,0.9990,0.9747,0.9781,0.9764
Areal,Tract,Random,5,16,473,1397,8.6000,33.8583,4.8502,6.9808,3352,88,162644,80,0.9990,0.9744,0.9767,0.9756
Areal,Neighborhood,Center,5,16,469,1397,8.4050,33.5719,4.7402,7.0823,3193,169,162563,239,0.9975,0.9497,0.9304,0.9399
Areal,Neighborhood,Random,5,16,476,1397,8.7150,34.0730,4.9151,6.9324,3348,138,162594,84,0.9987,0.9604,0.9755,0.9679
Areal,Grid_100,Center,5,16,475,1397,8.5725,34.0014,4.8347,7.0328,3416,13,162719,16,0.9998,0.9962,0.9953,0.9958
Areal,Grid_100,Random,5,16,475,1397,8.5675,34.0014,4.8319,7.0369,3411,16,162716,21,0.9998,0.9953,0.9939,0.9946
Areal,Grid_300,Center,5,16,470,1397,8.5875,33.6435,4.8432,6.9466,3399,36,162696,33,0.9996,0.9895,0.9904,0.9900
Areal,Grid_300,Random,5,16,477,1397,8.5925,34.1446,4.8460,7.0460,3389,48,162684,43,0.9995,0.9860,0.9875,0.9868
Areal,Grid_500,Center,5,16,474,1397,8.6775,33.9298,4.8939,6.9331,3387,84,162648,45,0.9992,0.9758,0.9869,0.9813
Areal,Grid_500,Random,5,16,476,1397,8.7500,34.0730,4.9348,6.9046,3386,114,162618,46,0.9990,0.9674,0.9866,0.9769
N/A,N/A,Deletion,5,17,473,1397,8.5550,33.8583,4.8248,7.0175,3340,82,162650,92,0.9990,0.9760,0.9732,0.9746
Linear,Street,Center,5,17,477,1397,8.6225,34.1446,4.8629,7.0215,3346,103,162629,86,0.9989,0.9701,0.9749,0.9725
Linear,Street,Random,5,17,475,1397,8.5925,34.0014,4.8460,7.0164,3351,86,162646,81,0.9990,0.9750,0.9764,0.9757
Areal,Tract,Center,5,17,464,1397,8.5050,33.2140,4.7966,6.9245,3340,62,162670,92,0.9991,0.9818,0.9732,0.9775
Areal,Tract,Random,5,17,478,1397,8.5825,34.2162,4.8403,7.0690,3353,80,162652,79,0.9990,0.9767,0.9770,0.9768
Areal,Neighborhood,Center,5,17,464,1397,8.2550,33.2140,4.6556,7.1342,3177,125,162607,255,0.9977,0.9621,0.9257,0.9436
Areal,Neighborhood,Random,5,17,474,1397,8.6675,33.9298,4.8883,6.9411,3340,127,162605,92,0.9987,0.9634,0.9732,0.9683
Areal,Grid_100,Center,5,17,475,1397,8.5625,34.0014,4.8291,7.0410,3414,11,162721,18,0.9998,0.9968,0.9948,0.9958
Areal,Grid_100,Random,5,17,475,1397,8.5850,34.0014,4.8417,7.0226,3416,18,162714,16,0.9998,0.9948,0.9953,0.9950
Areal,Grid_300,Center,5,17,476,1397,8.5825,34.0730,4.8403,7.0394,3389,44,162688,43,0.9995,0.9872,0.9875,0.9873
Areal,Grid_300,Random,5,17,472,1397,8.6275,33.7867,4.8657,6.9438,3385,66,162666,47,0.9993,0.9809,0.9863,0.9836
Areal,Grid_500,Center,5,17,473,1397,8.6200,33.8583,4.8615,6.9646,3375,73,162659,57,0.9992,0.9788,0.9834,0.9811
Areal,Grid_500,Random,5,17,480,1397,8.6775,34.3593,4.8939,7.0208,3384,87,162645,48,0.9992,0.9749,0.9860,0.9804
N/A,N/A,Deletion,5,18,466,1397,8.6275,33.3572,4.8657,6.8556,3365,86,162646,67,0.9991,0.9751,0.9805,0.9778
Linear,Street,Center,5,18,478,1397,8.7575,34.2162,4.9390,6.9277,3338,165,162567,94,0.9984,0.9529,0.9726,0.9627
Linear,Street,Random,5,18,474,1397,8.5950,33.9298,4.8474,6.9996,3349,89,162643,83,0.9990,0.9741,0.9758,0.9750
Areal,Tract,Center,5,18,452,1397,8.5275,32.3550,4.8093,6.7276,3331,80,162652,101,0.9989,0.9765,0.9706,0.9735
Areal,Tract,Random,5,18,461,1397,8.6275,32.9993,4.8657,6.7820,3344,107,162625,88,0.9988,0.9690,0.9744,0.9717
Areal,Neighborhood,Center,5,18,467,1397,8.3725,33.4288,4.7219,7.0795,3185,164,162568,247,0.9975,0.9510,0.9280,0.9394
Areal,Neighborhood,Random,5,18,461,1397,8.6450,32.9993,4.8756,6.7683,3341,117,162615,91,0.9987,0.9662,0.9735,0.9698
Areal,Grid_100,Center,5,18,475,1397,8.5750,34.0014,4.8361,7.0307,3419,11,162721,13,0.9999,0.9968,0.9962,0.9965
Areal,Grid_100,Random,5,18,476,1397,8.5800,34.0730,4.8389,7.0414,3416,16,162716,16,0.9998,0.9953,0.9953,0.9953
Areal,Grid_300,Center,5,18,465,1397,8.6100,33.2856,4.8558,6.8548,3389,55,162677,43,0.9994,0.9840,0.9875,0.9857
Areal,Grid_300,Random,5,18,473,1397,8.5700,33.8583,4.8333,7.0052,3369,59,162673,63,0.9993,0.9828,0.9816,0.9822
Areal,Grid_500,Center,5,18,482,1397,8.6400,34.5025,4.8728,7.0807,3376,80,162652,56,0.9992,0.9769,0.9837,0.9803
Areal,Grid_500,Random,5,18,462,1397,8.6175,33.0709,4.8601,6.8046,3361,86,162646,71,0.9991,0.9751,0.9793,0.9772
N/A,N/A,Deletion,5,19,464,1397,8.5475,33.2140,4.8206,6.8900,3355,64,162668,77,0.9992,0.9813,0.9776,0.9794
Linear,Street,Center,5,19,479,1397,8.5050,34.2878,4.7966,7.1483,3310,92,162640,122,0.9987,0.9730,0.9645,0.9687
Linear,Street,Random,5,19,467,1397,8.5775,33.4288,4.8375,6.9103,3346,85,162647,86,0.9990,0.9752,0.9749,0.9751
Areal,Tract,Center,5,19,469,1397,8.5500,33.5719,4.8220,6.9622,3337,83,162649,95,0.9989,0.9757,0.9723,0.9740
Areal,Tract,Random,5,19,469,1397,8.5950,33.5719,4.8474,6.9258,3345,93,162639,87,0.9989,0.9729,0.9747,0.9738
Areal,Neighborhood,Center,5,19,471,1397,8.3275,33.7151,4.6965,7.1787,3188,143,162589,244,0.9977,0.9571,0.9289,0.9428
Areal,Neighborhood,Random,5,19,467,1397,8.5475,33.4288,4.8206,6.9346,3332,87,162645,100,0.9989,0.9746,0.9709,0.9727
Areal,Grid_100,Center,5,19,475,1397,8.5650,34.0014,4.8305,7.0390,3418,8,162724,14,0.9999,0.9977,0.9959,0.9968
Areal,Grid_100,Random,5,19,476,1397,8.5625,34.0730,4.8291,7.0558,3412,13,162719,20,0.9998,0.9962,0.9942,0.9952
Areal,Grid_300,Center,5,19,474,1397,8.5750,33.9298,4.8361,7.0159,3392,38,162694,40,0.9995,0.9889,0.9883,0.9886
Areal,Grid_300,Random,5,19,474,1397,8.5600,33.9298,4.8276,7.0282,3372,52,162680,60,0.9993,0.9848,0.9825,0.9837
Areal,Grid_500,Center,5,19,479,1397,8.6925,34.2878,4.9024,6.9941,3389,88,162644,43,0.9992,0.9747,0.9875,0.9810
Areal,Grid_500,Random,5,19,478,1397,8.6800,34.2162,4.8953,6.9896,3380,92,162640,52,0.9991,0.9735,0.9848,0.9791
N/A,N/A,Deletion,5,20,477,1397,8.6825,34.1446,4.8967,6.9729,3366,107,162625,66,0.9990,0.9692,0.9808,0.9749
Linear,Street,Center,5,20,470,1397,8.7100,33.6435,4.9122,6.8489,3341,143,162589,91,0.9986,0.9590,0.9735,0.9662
Linear,Street,Random,5,20,483,1397,8.8325,34.5741,4.9813,6.9407,3368,165,162567,64,0.9986,0.9533,0.9814,0.9671
Areal,Tract,Center,5,20,461,1397,8.5200,32.9993,4.8051,6.8676,3350,58,162674,82,0.9992,0.9830,0.9761,0.9795
Areal,Tract,Random,5,20,470,1397,8.5925,33.6435,4.8460,6.9426,3347,90,162642,85,0.9989,0.9738,0.9752,0.9745
Areal,Neighborhood,Center,5,20,466,1397,8.4250,33.3572,4.7515,7.0203,3205,165,162567,227,0.9976,0.9510,0.9339,0.9424
Areal,Neighborhood,Random,5,20,473,1397,8.8900,33.8583,5.0138,6.7531,3363,193,162539,69,0.9984,0.9457,0.9799,0.9625
Areal,Grid_100,Center,5,20,475,1397,8.5975,34.0014,4.8488,7.0123,3423,16,162716,9,0.9998,0.9953,0.9974,0.9964
Areal,Grid_100,Random,5,20,475,1397,8.5900,34.0014,4.8446,7.0185,3415,21,162711,17,0.9998,0.9939,0.9950,0.9945
Areal,Grid_300,Center,5,20,472,1397,8.6225,33.7867,4.8629,6.9479,3399,50,162682,33,0.9995,0.9855,0.9904,0.9879
Areal,Grid_300,Random,5,20,473,1397,8.6500,33.8583,4.8784,6.9404,3386,74,162658,46,0.9993,0.9786,0.9866,0.9826
Areal,Grid_500,Center,5,20,473,1397,8.6675,33.8583,4.8883,6.9264,3394,73,162659,38,0.9993,0.9789,0.9889,0.9839
Areal,Grid_500,Random,5,20,472,1397,8.7800,33.7867,4.9517,6.8232,3386,126,162606,46,0.9990,0.9641,0.9866,0.9752
N/A,N/A,Deletion,5,21,481,1397,8.5050,34.4309,4.7966,7.1782,3324,78,162654,108,0.9989,0.9771,0.9685,0.9728
Linear,Street,Center,5,21,473,1397,8.6575,33.8583,4.8826,6.9344,3343,120,162612,89,0.9987,0.9653,0.9741,0.9697
Linear,Street,Random,5,21,481,1397,8.6250,34.4309,4.8643,7.0783,3348,102,162630,84,0.9989,0.9704,0.9755,0.9730
Areal,Tract,Center,5,21,461,1397,8.5250,32.9993,4.8079,6.8635,3332,78,162654,100,0.9989,0.9771,0.9709,0.9740
Areal,Tract,Random,5,21,452,1397,8.5150,32.3550,4.8023,6.7375,3333,73,162659,99,0.9990,0.9786,0.9712,0.9748
Areal,Neighborhood,Center,5,21,461,1397,8.5400,32.9993,4.8164,6.8515,3196,220,162512,236,0.9973,0.9356,0.9312,0.9334
Areal,Neighborhood,Random,5,21,457,1397,8.4600,32.7130,4.7712,6.8563,3299,85,162647,133,0.9987,0.9749,0.9612,0.9680
Areal,Grid_100,Center,5,21,475,1397,8.5775,34.0014,4.8375,7.0287,3420,11,162721,12,0.9999,0.9968,0.9965,0.9966
Areal,Grid_100,Random,5,21,476,1397,8.5675,34.0730,4.8319,7.0517,3418,9,162723,14,0.9999,0.9974,0.9959,0.9966
Areal,Grid_300,Center,5,21,465,1397,8.6000,33.2856,4.8502,6.8627,3393,47,162685,39,0.9995,0.9863,0.9886,0.9875
Areal,Grid_300,Random,5,21,470,1397,8.5775,33.6435,4.8375,6.9547,3387,44,162688,45,0.9995,0.9872,0.9869,0.9870
Areal,Grid_500,Center,5,21,478,1397,8.6150,34.2162,4.8587,7.0423,3368,78,162654,64,0.9991,0.9774,0.9814,0.9794
Areal,Grid_500,Random,5,21,470,1397,8.6425,33.6435,4.8742,6.9024,3370,87,162645,62,0.9991,0.9748,0.9819,0.9784
N/A,N/A,Deletion,5,22,469,1397,8.4575,33.5719,4.7698,7.0384,3330,53,162679,102,0.9991,0.9843,0.9703,0.9773
Linear,Street,Center,5,22,468,1397,8.5975,33.5004,4.8488,6.9090,3321,118,162614,111,0.9986,0.9657,0.9677,0.9667
Linear,Street,Random,5,22,480,1397,8.7025,34.3593,4.9080,7.0007,3358,123,162609,74,0.9988,0.9647,0.9784,0.9715
Areal,Tract,Center,5,22,465,1397,8.5375,33.2856,4.8150,6.9130,3328,87,162645,104,0.9989,0.9745,0.9697,0.9721
Areal,Tract,Random,5,22,472,1397,8.7050,33.7867,4.9094,6.8820,3370,112,162620,62,0.9990,0.9678,0.9819,0.9748
Areal,Neighborhood,Center,5,22,465,1397,8.3225,33.2856,4.6937,7.0915,3170,159,162573,262,0.9975,0.9522,0.9237,0.9377
Areal,Neighborhood,Random,5,22,468,1397,8.6175,33.5004,4.8601,6.8930,3340,107,162625,92,0.9988,0.9690,0.9732,0.9711
Areal,Grid_100,Center,5,22,475,1397,8.5625,34.0014,4.8291,7.0410,3413,12,162720,19,0.9998,0.9965,0.9945,0.9955
Areal,Grid_100,Random,5,22,468,1397,8.5725,33.5004,4.8347,6.9292,3411,18,162714,21,0.9998,0.9948,0.9939,0.9943
Areal,Grid_300,Center,5,22,467,1397,8.5425,33.4288,4.8178,6.9386,3375,42,162690,57,0.9994,0.9877,0.9834,0.9855
Areal,Grid_300,Random,5,22,467,1397,8.5525,33.4288,4.8234,6.9305,3369,52,162680,63,0.9993,0.9848,0.9816,0.9832
Areal,Grid_500,Center,5,22,479,1397,8.6700,34.2878,4.8897,7.0123,3377,91,162641,55,0.9991,0.9738,0.9840,0.9788
Areal,Grid_500,Random,5,22,482,1397,8.7100,34.5025,4.9122,7.0238,3383,101,162631,49,0.9991,0.9710,0.9857,0.9783
N/A,N/A,Deletion,5,23,473,1397,8.5850,33.8583,4.8417,6.9930,3359,75,162657,73,0.9991,0.9782,0.9787,0.9784
Linear,Street,Center,5,23,479,1397,8.5675,34.2878,4.8319,7.0962,3311,116,162616,121,0.9986,0.9662,0.9647,0.9654
Linear,Street,Random,5,23,472,1397,8.6250,33.7867,4.8643,6.9458,3344,106,162626,88,0.9988,0.9693,0.9744,0.9718
Areal,Tract,Center,5,23,462,1397,8.5600,33.0709,4.8276,6.8503,3346,78,162654,86,0.9990,0.9772,0.9749,0.9761
Areal,Tract,Random,5,23,474,1397,8.6175,33.9298,4.8601,6.9813,3349,98,162634,83,0.9989,0.9716,0.9758,0.9737
Areal,Neighborhood,Center,5,23,459,1397,8.3750,32.8561,4.7233,6.9562,3208,142,162590,224,0.9978,0.9576,0.9347,0.9460
Areal,Neighborhood,Random,5,23,468,1397,8.6300,33.5004,4.8671,6.8830,3329,123,162609,103,0.9986,0.9644,0.9700,0.9672
Areal,Grid_100,Center,5,23,474,1397,8.5950,33.9298,4.8474,6.9996,3425,13,162719,7,0.9999,0.9962,0.9980,0.9971
Areal,Grid_100,Random,5,23,476,1397,8.6075,34.0730,4.8544,7.0189,3419,24,162708,13,0.9998,0.9930,0.9962,0.9946
Areal,Grid_300,Center,5,23,471,1397,8.6275,33.7151,4.8657,6.9291,3399,52,162680,33,0.9995,0.9849,0.9904,0.9877
Areal,Grid_300,Random,5,23,469,1397,8.6150,33.5719,4.8587,6.9097,3382,64,162668,50,0.9993,0.9814,0.9854,0.9834
Areal,Grid_500,Center,5,23,479,1397,8.7100,34.2878,4.9122,6.9801,3388,96,162636,44,0.9992,0.9724,0.9872,0.9798
Areal,Grid_500,Random,5,23,478,1397,8.6550,34.2162,4.8812,7.0098,3373,89,162643,59,0.9991,0.9743,0.9828,0.9785
N/A,N/A,Deletion,5,24,473,1397,8.5300,33.8583,4.8107,7.0381,3353,59,162673,79,0.9992,0.9827,0.9770,0.9798
Linear,Street,Center,5,24,464,1397,8.6075,33.2140,4.8544,6.8420,3304,139,162593,128,0.9984,0.9596,0.9627,0.9612
Linear,Street,Random,5,24,466,1397,8.5725,33.3572,4.8347,6.8995,3343,86,162646,89,0.9989,0.9749,0.9741,0.9745
Areal,Tract,Center,5,24,454,1397,8.4950,32.4982,4.7910,6.7832,3339,59,162673,93,0.9991,0.9826,0.9729,0.9777
Areal,Tract,Random,5,24,458,1397,8.5000,32.7845,4.7938,6.8389,3343,57,162675,89,0.9991,0.9832,0.9741,0.9786
Areal,Neighborhood,Center,5,24,455,1397,8.3925,32.5698,4.7332,6.8812,3210,147,162585,222,0.9978,0.9562,0.9353,0.9456
Areal,Neighborhood,Random,5,24,469,1397,8.6500,33.5719,4.8784,6.8817,3325,135,162597,107,0.9985,0.9610,0.9688,0.9649
Areal,Grid_100,Center,5,24,475,1397,8.5950,34.0014,4.8474,7.0144,3422,16,162716,10,0.9998,0.9953,0.9971,0.9962
Areal,Grid_100,Random,5,24,475,1397,8.5825,34.0014,4.8403,7.0246,3419,14,162718,13,0.9998,0.9959,0.9962,0.9961
Areal,Grid_300,Center,5,24,468,1397,8.5975,33.5004,4.8488,6.9090,3397,42,162690,35,0.9995,0.9878,0.9898,0.9888
Areal,Grid_300,Random,5,24,466,1397,8.5750,33.3572,4.8361,6.8975,3379,51,162681,53,0.9994,0.9851,0.9846,0.9848
Areal,Grid_500,Center,5,24,478,1397,8.6675,34.2162,4.8883,6.9996,3373,94,162638,59,0.9991,0.9729,0.9828,0.9778
Areal,Grid_500,Random,5,24,472,1397,8.6250,33.7867,4.8643,6.9458,3373,77,162655,59,0.9992,0.9777,0.9828,0.9802
N/A,N/A,Deletion,5,25,472,1397,8.6700,33.7867,4.8897,6.9098,3383,85,162647,49,0.9992,0.9755,0.9857,0.9806
Linear,Street,Center,5,25,470,1397,8.6075,33.6435,4.8544,6.9305,3338,105,162627,94,0.9988,0.9695,0.9726,0.9711
Linear,Street,Random,5,25,477,1397,8.8175,34.1446,4.9729,6.8662,3377,150,162582,55,0.9988,0.9575,0.9840,0.9705
Areal,Tract,Center,5,25,463,1397,8.5950,33.1424,4.8474,6.8372,3362,76,162656,70,0.9991,0.9779,0.9796,0.9787
Areal,Tract,Random,5,25,465,1397,8.6425,33.2856,4.8742,6.8290,3364,93,162639,68,0.9990,0.9731,0.9802,0.9766
Areal,Neighborhood,Center,5,25,471,1397,8.4775,33.7151,4.7811,7.0517,3235,156,162576,197,0.9979,0.9540,0.9426,0.9483
Areal,Neighborhood,Random,5,25,464,1397,8.7625,33.2140,4.9419,6.7210,3364,141,162591,68,0.9987,0.9598,0.9802,0.9699
Areal,Grid_100,Center,5,25,468,1397,8.5800,33.5004,4.8389,6.9231,3423,9,162723,9,0.9999,0.9974,0.9974,0.9974
Areal,Grid_100,Random,5,25,475,1397,8.5950,34.0014,4.8474,7.0144,3423,15,162717,9,0.9999,0.9956,0.9974,0.9965
Areal,Grid_300,Center,5,25,471,1397,8.5975,33.7151,4.8488,6.9533,3398,41,162691,34,0.9995,0.9881,0.9901,0.9891
Areal,Grid_300,Random,5,25,470,1397,8.5875,33.6435,4.8432,6.9466,3391,44,162688,41,0.9995,0.9872,0.9881,0.9876
Areal,Grid_500,Center,5,25,482,1397,8.7025,34.5025,4.9080,7.0298,3396,85,162647,36,0.9993,0.9756,0.9895,0.9825
Areal,Grid_500,Random,5,25,472,1397,8.6875,33.7867,4.8996,6.8959,3385,90,162642,47,0.9992,0.9741,0.9863,0.9802
N/A,N/A,Deletion,5,26,485,1397,8.5475,34.7173,4.8206,7.2019,3356,63,162669,76,0.9992,0.9816,0.9779,0.9797
Linear,Street,Center,5,26,462,1397,8.5675,33.0709,4.8319,6.8443,3311,116,162616,121,0.9986,0.9662,0.9647,0.9654
Linear,Street,Random,5,26,472,1397,8.6450,33.7867,4.8756,6.9298,3352,106,162626,80,0.9989,0.9693,0.9767,0.9730
Areal,Tract,Center,5,26,453,1397,8.4850,32.4266,4.7853,6.7762,3341,53,162679,91,0.9991,0.9844,0.9735,0.9789
Areal,Tract,Random,5,26,480,1397,8.5600,34.3593,4.8276,7.1172,3350,74,162658,82,0.9991,0.9784,0.9761,0.9772
Areal,Neighborhood,Center,5,26,463,1397,8.3850,33.1424,4.7290,7.0084,3217,137,162595,215,0.9979,0.9592,0.9374,0.9481
Areal,Neighborhood,Random,5,26,468,1397,8.6100,33.5004,4.8558,6.8990,3331,113,162619,101,0.9987,0.9672,0.9706,0.9689
Areal,Grid_100,Center,5,26,475,1397,8.5675,34.0014,4.8319,7.0369,3416,11,162721,16,0.9998,0.9968,0.9953,0.9961
Areal,Grid_100,Random,5,26,477,1397,8.5950,34.1446,4.8474,7.0439,3421,17,162715,11,0.9998,0.9951,0.9968,0.9959
Areal,Grid_300,Center,5,26,470,1397,8.5725,33.6435,4.8347,6.9588,3394,35,162697,38,0.9996,0.9898,0.9889,0.9894
Areal,Grid_300,Random,5,26,468,1397,8.6200,33.5004,4.8615,6.8910,3393,55,162677,39,0.9994,0.9840,0.9886,0.9863
Areal,Grid_500,Center,5,26,472,1397,8.5775,33.7867,4.8375,6.9843,3384,47,162685,48,0.9994,0.9863,0.9860,0.9862
Areal,Grid_500,Random,5,26,464,1397,8.5150,33.2140,4.8023,6.9163,3358,48,162684,74,0.9993,0.9859,0.9784,0.9822
N/A,N/A,Deletion,5,27,479,1397,8.4425,34.2878,4.7614,7.2012,3307,70,162662,125,0.9988,0.9793,0.9636,0.9714
Linear,Street,Center,5,27,479,1397,8.5525,34.2878,4.8234,7.1086,3299,122,162610,133,0.9985,0.9643,0.9612,0.9628
Linear,Street,Random,5,27,490,1397,8.6875,35.0752,4.8996,7.1588,3348,127,162605,84,0.9987,0.9635,0.9755,0.9695
Areal,Tract,Center,5,27,478,1397,8.4725,34.2162,4.7783,7.1607,3323,66,162666,109,0.9989,0.9805,0.9682,0.9743
Areal,Tract,Random,5,27,488,1397,8.5400,34.9320,4.8164,7.2528,3323,93,162639,109,0.9988,0.9728,0.9682,0.9705
Areal,Neighborhood,Center,5,27,471,1397,8.2650,33.7151,4.6613,7.2330,3172,134,162598,260,0.9976,0.9595,0.9242,0.9415
Areal,Neighborhood,Random,5,27,480,1397,8.5375,34.3593,4.8150,7.1360,3307,108,162624,125,0.9986,0.9684,0.9636,0.9660
Areal,Grid_100,Center,5,27,474,1397,8.5425,33.9298,4.8178,7.0426,3405,12,162720,27,0.9998,0.9965,0.9921,0.9943
Areal,Grid_100,Random,5,27,474,1397,8.5850,33.9298,4.8417,7.0078,3413,21,162711,19,0.9998,0.9939,0.9945,0.9942
Areal,Grid_300,Center,5,27,479,1397,8.5725,34.2878,4.8347,7.0920,3390,39,162693,42,0.9995,0.9886,0.9878,0.9882
Areal,Grid_300,Random,5,27,476,1397,8.5925,34.0730,4.8460,7.0312,3388,49,162683,44,0.9994,0.9857,0.9872,0.9865
Areal,Grid_500,Center,5,27,478,1397,8.5825,34.2162,4.8403,7.0690,3372,61,162671,60,0.9993,0.9822,0.9825,0.9824
Areal,Grid_500,Random,5,27,474,1397,8.5900,33.9298,4.8446,7.0037,3358,78,162654,74,0.9991,0.9773,0.9784,0.9779
N/A,N/A,Deletion,5,28,472,1397,8.5950,33.7867,4.8474,6.9701,3343,95,162637,89,0.9989,0.9724,0.9741,0.9732
Linear,Street,Center,5,28,484,1397,8.7075,34.6457,4.9108,7.0549,3337,146,162586,95,0.9985,0.9581,0.9723,0.9651
Linear,Street,Random,5,28,483,1397,8.6700,34.5741,4.8897,7.0708,3353,115,162617,79,0.9988,0.9668,0.9770,0.9719
Areal,Tract,Center,5,28,459,1397,8.6075,32.8561,4.8544,6.7683,3357,86,162646,75,0.9990,0.9750,0.9781,0.9766
Areal,Tract,Random,5,28,466,1397,8.6800,33.3572,4.8953,6.8141,3382,90,162642,50,0.9992,0.9741,0.9854,0.9797
Areal,Neighborhood,Center,5,28,461,1397,8.4200,32.9993,4.7487,6.9491,3223,145,162587,209,0.9979,0.9569,0.9391,0.9479
Areal,Neighborhood,Random,5,28,474,1397,8.6750,33.9298,4.8925,6.9351,3336,134,162598,96,0.9986,0.9614,0.9720,0.9667
Areal,Grid_100,Center,5,28,475,1397,8.5775,34.0014,4.8375,7.0287,3421,10,162722,11,0.9999,0.9971,0.9968,0.9969
Areal,Grid_100,Random,5,28,475,1397,8.5650,34.0014,4.8305,7.0390,3415,11,162721,17,0.9998,0.9968,0.9950,0.9959
Areal,Grid_300,Center,5,28,474,1397,8.6025,33.9298,4.8516,6.9935,3401,40,162692,31,0.9996,0.9884,0.9910,0.9897
Areal,Grid_300,Random,5,28,473,1397,8.6150,33.8583,4.8587,6.9686,3393,53,162679,39,0.9994,0.9846,0.9886,0.9866
Areal,Grid_500,Center,5,28,482,1397,8.7325,34.5025,4.9249,7.0057,3398,95,162637,34,0.9992,0.9728,0.9901,0.9814
Areal,Grid_500,Random,5,28,477,1397,8.7825,34.1446,4.9531,6.8935,3394,119,162613,38,0.9991,0.9661,0.9889,0.9774
N/A,N/A,Deletion,5,29,478,1397,8.5675,34.2162,4.8319,7.0813,3340,87,162645,92,0.9989,0.9746,0.9732,0.9739
Linear,Street,Center,5,29,476,1397,8.5375,34.0730,4.8150,7.0765,3315,100,162632,117,0.9987,0.9707,0.9659,0.9683
Linear,Street,Random,5,29,466,1397,8.6625,33.3572,4.8855,6.8279,3362,103,162629,70,0.9990,0.9703,0.9796,0.9749
Areal,Tract,Center,5,29,452,1397,8.4975,32.3550,4.7924,6.7513,3318,81,162651,114,0.9988,0.9762,0.9668,0.9715
Areal,Tract,Random,5,29,465,1397,8.5550,33.2856,4.8248,6.8988,3343,79,162653,89,0.9990,0.9769,0.9741,0.9755
Areal,Neighborhood,Center,5,29,455,1397,8.3350,32.5698,4.7008,6.9286,3209,125,162607,223,0.9979,0.9625,0.9350,0.9486
Areal,Neighborhood,Random,5,29,476,1397,8.6850,34.0730,4.8981,6.9563,3336,138,162594,96,0.9986,0.9603,0.9720,0.9661
Areal,Grid_100,Center,5,29,475,1397,8.5775,34.0014,4.8375,7.0287,3422,9,162723,10,0.9999,0.9974,0.9971,0.9972
Areal,Grid_100,Random,5,29,475,1397,8.5900,34.0014,4.8446,7.0185,3417,19,162713,15,0.9998,0.9945,0.9956,0.9950
Areal,Grid_300,Center,5,29,468,1397,8.5200,33.5004,4.8051,6.9719,3377,31,162701,55,0.9995,0.9909,0.9840,0.9874
Areal,Grid_300,Random,5,29,462,1397,8.5275,33.0709,4.8093,6.8764,3361,50,162682,71,0.9993,0.9853,0.9793,0.9823
Areal,Grid_500,Center,5,29,481,1397,8.6525,34.4309,4.8798,7.0558,3391,70,162662,41,0.9993,0.9798,0.9881,0.9839
Areal,Grid_500,Random,5,29,471,1397,8.6975,33.7151,4.9052,6.8733,3378,101,162631,54,0.9991,0.9710,0.9843,0.9776
N/A,N/A,Deletion,5,30,475,1397,8.4650,34.0014,4.7741,7.1221,3321,65,162667,111,0.9989,0.9808,0.9677,0.9742
Linear,Street,Center,5,30,464,1397,8.6050,33.2140,4.8530,6.8440,3295,147,162585,137,0.9983,0.9573,0.9601,0.9587
Linear,Street,Random,5,30,474,1397,8.5100,33.9298,4.7994,7.0695,3321,83,162649,111,0.9988,0.9756,0.9677,0.9716
Areal,Tract,Center,5,30,464,1397,8.5325,33.2140,4.8121,6.9021,3323,90,162642,109,0.9988,0.9736,0.9682,0.9709
Areal,Tract,Random,5,30,476,1397,8.5300,34.0730,4.8107,7.0827,3334,78,162654,98,0.9989,0.9771,0.9714,0.9743
Areal,Neighborhood,Center,5,30,456,1397,8.3450,32.6414,4.7064,6.9355,3145,193,162539,287,0.9971,0.9422,0.9164,0.9291
Areal,Neighborhood,Random,5,30,472,1397,8.4900,33.7867,4.7882,7.0563,3298,98,162634,134,0.9986,0.9711,0.9610,0.9660
Areal,Grid_100,Center,5,30,475,1397,8.5625,34.0014,4.8291,7.0410,3410,15,162717,22,0.9998,0.9956,0.9936,0.9946
Areal,Grid_100,Random,5,30,475,1397,8.5550,34.0014,4.8248,7.0472,3403,19,162713,29,0.9997,0.9944,0.9916,0.9930
Areal,Grid_300,Center,5,30,470,1397,8.5600,33.6435,4.8276,6.9689,3386,38,162694,46,0.9995,0.9889,0.9866,0.9877
