Group,Scale,Type,Error_Percentage,PAI_mean,PAI_std,F1_Score_mean,F1_Score_std,,Scale2
Group_3,N_hood,Random,5,9.2979,0.1397,0.9565,0.004,,Neighborhood
Group_3,N_hood,Random,10,9.2716,0.1939,0.9329,0.0052,,Neighborhood
Group_3,N_hood,Random,15,9.2141,0.224,0.9137,0.0068,,Neighborhood
Group_3,N_hood,Random,20,9.1236,0.237,0.8916,0.008,,Neighborhood
Group_3,N_hood,Random,25,9.0105,0.2392,0.8691,0.0095,,Neighborhood
Group_3,N_hood,Random,30,8.8792,0.26,0.8446,0.012,,Neighborhood
Group_3,N_hood,Random,35,8.6701,0.2638,0.8172,0.012,,Neighborhood
Group_3,N_hood,Random,40,8.4446,0.2671,0.7898,0.0127,,Neighborhood
Group_3,N_hood,Random,45,8.1784,0.2601,0.7577,0.0133,,Neighborhood
Group_3,N_hood,Random,50,7.8564,0.2963,0.721,0.0157,,Neighborhood
Group_3,Street,Centroid,5,9.3998,0.1226,0.9564,0.0039,,Street
Group_3,Street,Centroid,10,9.4491,0.1621,0.9204,0.0052,,Street
Group_3,Street,Centroid,15,9.3823,0.1823,0.8821,0.0076,,Street
Group_3,Street,Centroid,20,9.3005,0.2495,0.8424,0.0095,,Street
Group_3,Street,Centroid,25,9.2064,0.2598,0.8011,0.01,,Street
Group_3,Street,Centroid,30,9.0467,0.2563,0.7591,0.012,,Street
Group_3,Street,Centroid,35,8.9352,0.3163,0.7175,0.0121,,Street
Group_3,Street,Centroid,40,8.6588,0.2537,0.6756,0.0126,,Street
Group_3,Street,Centroid,45,8.5261,0.2798,0.6352,0.0111,,Street
Group_3,Street,Centroid,50,8.3917,0.2673,0.5966,0.0116,,Street
Group_3,Street,Deletion,5,9.3716,0.1145,0.9644,0.0032,,Street
Group_3,Street,Deletion,10,9.3786,0.1645,0.9484,0.0045,,Street
Group_3,Street,Deletion,15,9.3586,0.2083,0.9352,0.0054,,Street
Group_3,Street,Deletion,20,9.407,0.2166,0.9241,0.0061,,Street
Group_3,Street,Deletion,25,9.3783,0.2371,0.913,0.0064,,Street
Group_3,Street,Deletion,30,9.3452,0.2464,0.9017,0.0077,,Street
Group_3,Street,Deletion,35,9.3327,0.2593,0.8917,0.0088,,Street
Group_3,Street,Deletion,40,9.292,0.2794,0.8795,0.0091,,Street
Group_3,Street,Deletion,45,9.2162,0.314,0.8656,0.0113,,Street
Group_3,Street,Deletion,50,9.2002,0.2629,0.8526,0.011,,Street
Group_3,Street,Random,5,9.291,0.1265,0.9614,0.0039,,Street
Group_3,Street,Random,10,9.2513,0.1574,0.94,0.0046,,Street
Group_3,Street,Random,15,9.0836,0.1812,0.9218,0.006,,Street
Group_3,Street,Random,20,9.0363,0.1883,0.9042,0.0071,,Street
Group_3,Street,Random,25,8.8607,0.1917,0.8859,0.007,,Street
Group_3,Street,Random,30,8.781,0.2079,0.8662,0.0085,,Street
Group_3,Street,Random,35,8.646,0.22,0.8494,0.0093,,Street
Group_3,Street,Random,40,8.5212,0.2532,0.8315,0.0096,,Street
Group_3,Street,Random,45,8.3811,0.2283,0.8098,0.0122,,Street
Group_3,Street,Random,50,8.1982,0.2651,0.7877,0.0121,,Street
Group_3,Tract,Centroid,5,9.3194,0.1002,0.9551,0.0039,,Tract
Group_3,Tract,Centroid,10,9.3306,0.1231,0.9157,0.0062,,Tract
Group_3,Tract,Centroid,15,9.237,0.1699,0.8727,0.008,,Tract
Group_3,Tract,Centroid,20,9.0679,0.2016,0.8213,0.0084,,Tract
Group_3,Tract,Centroid,25,8.7229,0.2256,0.765,0.0099,,Tract
Group_3,Tract,Centroid,30,8.3756,0.2375,0.7093,0.0108,,Tract
Group_3,Tract,Centroid,35,8.0573,0.2628,0.6517,0.0091,,Tract
Group_3,Tract,Centroid,40,7.647,0.2758,0.5985,0.009,,Tract
Group_3,Tract,Centroid,45,7.2278,0.2489,0.5488,0.0081,,Tract
Group_3,Tract,Centroid,50,6.8632,0.2108,0.5013,0.0076,,Tract
Group_3,Tract,Deletion,5,9.3672,0.1136,0.9643,0.0032,,Tract
Group_3,Tract,Deletion,10,9.3748,0.1652,0.9484,0.0044,,Tract
Group_3,Tract,Deletion,15,9.3554,0.2067,0.9352,0.0055,,Tract
Group_3,Tract,Deletion,20,9.405,0.2153,0.9242,0.0061,,Tract
Group_3,Tract,Deletion,25,9.3741,0.2364,0.9131,0.0064,,Tract
Group_3,Tract,Deletion,30,9.3502,0.2422,0.9018,0.0076,,Tract
Group_3,Tract,Deletion,35,9.3309,0.2596,0.8918,0.0088,,Tract
Group_3,Tract,Deletion,40,9.2928,0.2769,0.8796,0.0091,,Tract
Group_3,Tract,Deletion,45,9.2133,0.3141,0.8658,0.0113,,Tract
Group_3,Tract,Deletion,50,9.2016,0.2624,0.8528,0.011,,Tract
Group_3,Tract,Random,5,9.2634,0.124,0.9591,0.0035,,Tract
Group_3,Tract,Random,10,9.2287,0.1679,0.9362,0.0051,,Tract
Group_3,Tract,Random,15,9.0753,0.1871,0.9141,0.006,,Tract
Group_3,Tract,Random,20,9.0512,0.2298,0.8931,0.0074,,Tract
Group_3,Tract,Random,25,8.9319,0.2456,0.8721,0.0064,,Tract
Group_3,Tract,Random,30,8.7972,0.2312,0.8482,0.0088,,Tract
Group_3,Tract,Random,35,8.6805,0.2257,0.8265,0.0099,,Tract
Group_3,Tract,Random,40,8.5488,0.3085,0.8004,0.0104,,Tract
Group_3,Tract,Random,45,8.3348,0.2411,0.7767,0.0106,,Tract
Group_3,Tract,Random,50,8.1445,0.2917,0.749,0.012,,Tract
Group_4,G_100,Centroid,5,9.5635,0.0447,0.9906,0.0013,,Grid_100
Group_4,G_100,Centroid,10,9.5252,0.0495,0.9841,0.0015,,Grid_100
Group_4,G_100,Centroid,15,9.4998,0.0516,0.978,0.0019,,Grid_100
Group_4,G_100,Centroid,20,9.4777,0.0602,0.9715,0.002,,Grid_100
Group_4,G_100,Centroid,25,9.4581,0.0612,0.9657,0.002,,Grid_100
Group_4,G_100,Centroid,30,9.4262,0.0638,0.96,0.002,,Grid_100
Group_4,G_100,Centroid,35,9.414,0.0601,0.9539,0.0021,,Grid_100
Group_4,G_100,Centroid,40,9.3989,0.0614,0.9478,0.0023,,Grid_100
Group_4,G_100,Centroid,45,9.3709,0.0654,0.9419,0.0024,,Grid_100
Group_4,G_100,Centroid,50,9.3793,0.0634,0.9357,0.0024,,Grid_100
Group_4,G_100,Deletion,5,9.4941,0.0855,0.9665,0.0032,,Grid_100
Group_4,G_100,Deletion,10,9.4849,0.0983,0.9527,0.0045,,Grid_100
Group_4,G_100,Deletion,15,9.4706,0.144,0.9396,0.0049,,Grid_100
Group_4,G_100,Deletion,20,9.4761,0.1516,0.928,0.0058,,Grid_100
Group_4,G_100,Deletion,25,9.4638,0.1768,0.9161,0.0068,,Grid_100
Group_4,G_100,Deletion,30,9.4724,0.1719,0.9067,0.0074,,Grid_100
Group_4,G_100,Deletion,35,9.4119,0.1829,0.8951,0.0089,,Grid_100
Group_4,G_100,Deletion,40,9.4116,0.2152,0.8835,0.0109,,Grid_100
Group_4,G_100,Deletion,45,9.3912,0.2266,0.8716,0.0117,,Grid_100
Group_4,G_100,Deletion,50,9.3357,0.2347,0.8569,0.0104,,Grid_100
Group_4,G_100,Random,5,9.5406,0.0489,0.9885,0.0014,,Grid_100
Group_4,G_100,Random,10,9.5126,0.0596,0.9812,0.002,,Grid_100
Group_4,G_100,Random,15,9.4822,0.0672,0.975,0.0022,,Grid_100
Group_4,G_100,Random,20,9.4661,0.0699,0.968,0.0024,,Grid_100
Group_4,G_100,Random,25,9.4329,0.0733,0.9621,0.0026,,Grid_100
Group_4,G_100,Random,30,9.4102,0.07,0.9562,0.0025,,Grid_100
Group_4,G_100,Random,35,9.3955,0.0704,0.9498,0.0025,,Grid_100
Group_4,G_100,Random,40,9.3801,0.0679,0.9435,0.0032,,Grid_100
Group_4,G_100,Random,45,9.3457,0.0694,0.9374,0.0028,,Grid_100
Group_4,G_100,Random,50,9.3758,0.0812,0.9314,0.0035,,Grid_100
Group_4,G_300,Centroid,5,9.4491,0.0703,0.9758,0.0022,,Grid_300
Group_4,G_300,Centroid,10,9.3802,0.0797,0.9582,0.0031,,Grid_300
Group_4,G_300,Centroid,15,9.3298,0.0814,0.9435,0.003,,Grid_300
Group_4,G_300,Centroid,20,9.3073,0.0825,0.9289,0.0041,,Grid_300
Group_4,G_300,Centroid,25,9.2725,0.0779,0.9146,0.0048,,Grid_300
Group_4,G_300,Centroid,30,9.2312,0.101,0.9002,0.0046,,Grid_300
Group_4,G_300,Centroid,35,9.1941,0.0839,0.8862,0.0044,,Grid_300
Group_4,G_300,Centroid,40,9.1752,0.0993,0.8722,0.0056,,Grid_300
Group_4,G_300,Centroid,45,9.1506,0.1018,0.8579,0.0046,,Grid_300
Group_4,G_300,Centroid,50,9.1594,0.1034,0.8427,0.0058,,Grid_300
Group_4,G_300,Deletion,5,9.4941,0.0855,0.9665,0.0032,,Grid_300
Group_4,G_300,Deletion,10,9.4849,0.0983,0.9527,0.0045,,Grid_300
Group_4,G_300,Deletion,15,9.4706,0.144,0.9396,0.0049,,Grid_300
Group_4,G_300,Deletion,20,9.4761,0.1516,0.928,0.0058,,Grid_300
Group_4,G_300,Deletion,25,9.4638,0.1768,0.9161,0.0068,,Grid_300
Group_4,G_300,Deletion,30,9.4724,0.1719,0.9067,0.0074,,Grid_300
Group_4,G_300,Deletion,35,9.4119,0.1829,0.8951,0.0089,,Grid_300
Group_4,G_300,Deletion,40,9.4116,0.2152,0.8835,0.0109,,Grid_300
Group_4,G_300,Deletion,45,9.3912,0.2266,0.8716,0.0117,,Grid_300
Group_4,G_300,Deletion,50,9.3357,0.2347,0.8569,0.0104,,Grid_300
Group_4,G_300,Random,5,9.4417,0.0837,0.9719,0.0032,,Grid_300
Group_4,G_300,Random,10,9.3697,0.0988,0.9541,0.0038,,Grid_300
Group_4,G_300,Random,15,9.2854,0.0916,0.9386,0.0041,,Grid_300
Group_4,G_300,Random,20,9.2005,0.0988,0.9235,0.0052,,Grid_300
Group_4,G_300,Random,25,9.1557,0.105,0.9107,0.0055,,Grid_300
Group_4,G_300,Random,30,9.0812,0.1191,0.8961,0.0062,,Grid_300
Group_4,G_300,Random,35,8.976,0.1451,0.8816,0.0069,,Grid_300
Group_4,G_300,Random,40,8.9291,0.1274,0.8687,0.0071,,Grid_300
Group_4,G_300,Random,45,8.8437,0.129,0.8551,0.007,,Grid_300
Group_4,G_300,Random,50,8.7392,0.13,0.8391,0.0078,,Grid_300
Group_4,G_500,Centroid,5,9.4584,0.0818,0.9615,0.0033,,Grid_500
Group_4,G_500,Centroid,10,9.2791,0.1,0.9278,0.0048,,Grid_500
Group_4,G_500,Centroid,15,9.076,0.1155,0.8944,0.0056,,Grid_500
Group_4,G_500,Centroid,20,8.8937,0.1338,0.8597,0.0052,,Grid_500
Group_4,G_500,Centroid,25,8.7223,0.1456,0.8249,0.0068,,Grid_500
Group_4,G_500,Centroid,30,8.5767,0.1375,0.7915,0.007,,Grid_500
Group_4,G_500,Centroid,35,8.4369,0.1367,0.7589,0.0084,,Grid_500
Group_4,G_500,Centroid,40,8.3188,0.1235,0.7257,0.0076,,Grid_500
Group_4,G_500,Centroid,45,8.2056,0.1458,0.6951,0.0074,,Grid_500
Group_4,G_500,Centroid,50,8.0882,0.1272,0.6618,0.0079,,Grid_500
Group_4,G_500,Deletion,5,9.4941,0.0855,0.9665,0.0032,,Grid_500
Group_4,G_500,Deletion,10,9.4849,0.0983,0.9527,0.0045,,Grid_500
Group_4,G_500,Deletion,15,9.4706,0.144,0.9396,0.0049,,Grid_500
Group_4,G_500,Deletion,20,9.4761,0.1516,0.928,0.0058,,Grid_500
Group_4,G_500,Deletion,25,9.4638,0.1768,0.9161,0.0068,,Grid_500
Group_4,G_500,Deletion,30,9.4724,0.1719,0.9067,0.0074,,Grid_500
Group_4,G_500,Deletion,35,9.4119,0.1829,0.8951,0.0089,,Grid_500
Group_4,G_500,Deletion,40,9.4116,0.2152,0.8835,0.0109,,Grid_500
Group_4,G_500,Deletion,45,9.3912,0.2266,0.8716,0.0117,,Grid_500
Group_4,G_500,Deletion,50,9.3357,0.2347,0.8569,0.0104,,Grid_500
Group_4,G_500,Random,5,9.4409,0.0926,0.9637,0.0039,,Grid_500
Group_4,G_500,Random,10,9.3153,0.1094,0.9422,0.0047,,Grid_500
Group_4,G_500,Random,15,9.1603,0.1177,0.9218,0.0063,,Grid_500
Group_4,G_500,Random,20,9.0104,0.1524,0.8989,0.0075,,Grid_500
Group_4,G_500,Random,25,8.8296,0.1562,0.8776,0.0095,,Grid_500
Group_4,G_500,Random,30,8.6729,0.1634,0.8552,0.0083,,Grid_500
Group_4,G_500,Random,35,8.495,0.162,0.8355,0.009,,Grid_500
Group_4,G_500,Random,40,8.3719,0.1503,0.8134,0.0094,,Grid_500
Group_4,G_500,Random,45,8.1722,0.1683,0.79,0.0106,,Grid_500
Group_4,G_500,Random,50,7.9917,0.1814,0.767,0.0118,,Grid_500
Group_4,N_hood,Centroid,5,9.3549,0.0996,0.9296,0.0056,,Neighborhood
Group_4,N_hood,Centroid,10,9.0269,0.1142,0.8371,0.0067,,Neighborhood
Group_4,N_hood,Centroid,15,8.8737,0.139,0.7436,0.0079,,Neighborhood
Group_4,N_hood,Centroid,20,8.7132,0.1946,0.6456,0.0087,,Neighborhood
Group_4,N_hood,Centroid,25,8.3988,0.1925,0.5472,0.0106,,Neighborhood
Group_4,N_hood,Centroid,30,8.0084,0.2418,0.4576,0.0105,,Neighborhood
Group_4,N_hood,Centroid,35,7.3547,0.2929,0.3695,0.0125,,Neighborhood
Group_4,N_hood,Centroid,40,6.6787,0.3237,0.2967,0.0096,,Neighborhood
Group_4,N_hood,Centroid,45,5.8887,0.3763,0.237,0.0086,,Neighborhood
Group_4,N_hood,Centroid,50,5.1179,0.3673,0.1903,0.0077,,Neighborhood
Group_4,N_hood,Deletion,5,9.4946,0.0859,0.9665,0.0032,,Neighborhood
Group_4,N_hood,Deletion,10,9.4872,0.0982,0.9527,0.0045,,Neighborhood
Group_4,N_hood,Deletion,15,9.4721,0.1439,0.9396,0.0049,,Neighborhood
Group_4,N_hood,Deletion,20,9.4773,0.1525,0.928,0.0058,,Neighborhood
Group_4,N_hood,Deletion,25,9.4652,0.1766,0.9161,0.0067,,Neighborhood
Group_4,N_hood,Deletion,30,9.474,0.1719,0.9067,0.0073,,Neighborhood
Group_4,N_hood,Deletion,35,9.4132,0.1826,0.8951,0.0088,,Neighborhood
Group_4,N_hood,Deletion,40,9.4135,0.2151,0.8835,0.0109,,Neighborhood
Group_4,N_hood,Deletion,45,9.3927,0.2276,0.8716,0.0117,,Neighborhood
Group_4,N_hood,Deletion,50,9.3373,0.2343,0.8569,0.0103,,Neighborhood
Group_4,N_hood,Random,5,9.4527,0.0992,0.9595,0.0037,,Neighborhood
Group_4,N_hood,Random,10,9.3762,0.1249,0.9384,0.0047,,Neighborhood
Group_4,N_hood,Random,15,9.2785,0.1542,0.9183,0.0063,,Neighborhood
Group_4,N_hood,Random,20,9.2381,0.1732,0.8977,0.0082,,Neighborhood
Group_4,N_hood,Random,25,9.1097,0.1931,0.8763,0.0098,,Neighborhood
Group_4,N_hood,Random,30,8.9532,0.1969,0.8518,0.0092,,Neighborhood
Group_4,N_hood,Random,35,8.7636,0.2071,0.8254,0.0104,,Neighborhood
Group_4,N_hood,Random,40,8.5773,0.235,0.7974,0.0124,,Neighborhood
Group_4,N_hood,Random,45,8.2851,0.2456,0.7646,0.0144,,Neighborhood
Group_4,N_hood,Random,50,8.0004,0.2475,0.7279,0.0153,,Neighborhood
Group_4,Street,Centroid,5,9.5078,0.0886,0.9583,0.0045,,Street
Group_4,Street,Centroid,10,9.4011,0.0972,0.9204,0.0057,,Street
Group_4,Street,Centroid,15,9.2821,0.1319,0.882,0.008,,Street
Group_4,Street,Centroid,20,9.1855,0.1391,0.8424,0.008,,Street
Group_4,Street,Centroid,25,9.0945,0.1684,0.8021,0.0088,,Street
Group_4,Street,Centroid,30,9.0114,0.1697,0.7602,0.0089,,Street
Group_4,Street,Centroid,35,8.9431,0.1866,0.7217,0.0106,,Street
Group_4,Street,Centroid,40,8.8626,0.1691,0.6811,0.0116,,Street
Group_4,Street,Centroid,45,8.7863,0.222,0.6409,0.0113,,Street
Group_4,Street,Centroid,50,8.6597,0.2533,0.5991,0.0127,,Street
Group_4,Street,Deletion,5,9.4946,0.0859,0.9665,0.0032,,Street
Group_4,Street,Deletion,10,9.4872,0.0982,0.9527,0.0045,,Street
Group_4,Street,Deletion,15,9.4721,0.1439,0.9396,0.0049,,Street
Group_4,Street,Deletion,20,9.4773,0.1525,0.928,0.0058,,Street
Group_4,Street,Deletion,25,9.4652,0.1766,0.9161,0.0067,,Street
Group_4,Street,Deletion,30,9.474,0.1719,0.9067,0.0073,,Street
Group_4,Street,Deletion,35,9.4132,0.1826,0.8951,0.0088,,Street
Group_4,Street,Deletion,40,9.4135,0.2151,0.8835,0.0109,,Street
Group_4,Street,Deletion,45,9.3927,0.2276,0.8716,0.0117,,Street
Group_4,Street,Deletion,50,9.3373,0.2343,0.8569,0.0103,,Street
Group_4,Street,Random,5,9.495,0.0961,0.9621,0.0039,,Street
Group_4,Street,Random,10,9.4384,0.1066,0.9409,0.0049,,Street
Group_4,Street,Random,15,9.3404,0.1421,0.922,0.0071,,Street
Group_4,Street,Random,20,9.3095,0.1581,0.9038,0.0074,,Street
Group_4,Street,Random,25,9.2135,0.1599,0.8833,0.0077,,Street
Group_4,Street,Random,30,9.1665,0.1571,0.8662,0.0097,,Street
Group_4,Street,Random,35,9.067,0.1616,0.8483,0.0093,,Street
Group_4,Street,Random,40,8.9665,0.1718,0.8261,0.0092,,Street
Group_4,Street,Random,45,8.8353,0.1743,0.8083,0.0112,,Street
Group_4,Street,Random,50,8.7431,0.1859,0.7878,0.0126,,Street
Group_4,Tract,Centroid,5,9.4669,0.0989,0.9571,0.0041,,Tract
Group_4,Tract,Centroid,10,9.3402,0.1196,0.9189,0.0058,,Tract
Group_4,Tract,Centroid,15,9.1127,0.1247,0.8735,0.0066,,Tract
Group_4,Tract,Centroid,20,8.8336,0.1485,0.8219,0.0085,,Tract
Group_4,Tract,Centroid,25,8.5848,0.1755,0.7654,0.0089,,Tract
Group_4,Tract,Centroid,30,8.205,0.1884,0.7098,0.0098,,Tract
Group_4,Tract,Centroid,35,7.869,0.183,0.6524,0.0109,,Tract
Group_4,Tract,Centroid,40,7.477,0.2081,0.5985,0.0103,,Tract
Group_4,Tract,Centroid,45,7.1179,0.2098,0.5482,0.0092,,Tract
Group_4,Tract,Centroid,50,6.5765,0.2611,0.4962,0.0107,,Tract
Group_4,Tract,Deletion,5,9.4913,0.085,0.9665,0.0032,,Tract
Group_4,Tract,Deletion,10,9.4823,0.0981,0.9527,0.0045,,Tract
Group_4,Tract,Deletion,15,9.4682,0.1437,0.9396,0.0049,,Tract
Group_4,Tract,Deletion,20,9.4741,0.1518,0.928,0.0058,,Tract
Group_4,Tract,Deletion,25,9.4615,0.1786,0.916,0.0068,,Tract
Group_4,Tract,Deletion,30,9.4685,0.1723,0.9067,0.0074,,Tract
Group_4,Tract,Deletion,35,9.4093,0.182,0.8951,0.0089,,Tract
Group_4,Tract,Deletion,40,9.4091,0.2147,0.8835,0.0109,,Tract
Group_4,Tract,Deletion,45,9.3893,0.2259,0.8716,0.0117,,Tract
Group_4,Tract,Deletion,50,9.3346,0.2345,0.857,0.0104,,Tract
Group_4,Tract,Random,5,9.4692,0.1,0.9616,0.0034,,Tract
Group_4,Tract,Random,10,9.3897,0.1177,0.9398,0.005,,Tract
Group_4,Tract,Random,15,9.2729,0.1432,0.9187,0.0056,,Tract
Group_4,Tract,Random,20,9.1895,0.1635,0.8957,0.0072,,Tract
Group_4,Tract,Random,25,9.0835,0.1436,0.8729,0.0095,,Tract
Group_4,Tract,Random,30,8.9513,0.1958,0.8499,0.0085,,Tract
Group_4,Tract,Random,35,8.8024,0.177,0.8254,0.0076,,Tract
Group_4,Tract,Random,40,8.6566,0.1836,0.8006,0.0107,,Tract
Group_4,Tract,Random,45,8.5244,0.1722,0.7748,0.0124,,Tract
Group_4,Tract,Random,50,8.3295,0.2308,0.7451,0.0118,,Tract
Group_5,G_100,Centroid,5,9.3853,0.0384,0.9922,0.0011,,Grid_100
Group_5,G_100,Centroid,10,9.3746,0.0405,0.9858,0.0015,,Grid_100
Group_5,G_100,Centroid,15,9.3783,0.0542,0.9801,0.0015,,Grid_100
Group_5,G_100,Centroid,20,9.3724,0.0677,0.9744,0.0021,,Grid_100
Group_5,G_100,Centroid,25,9.3505,0.066,0.9686,0.0018,,Grid_100
Group_5,G_100,Centroid,30,9.3505,0.0655,0.9636,0.0021,,Grid_100
Group_5,G_100,Centroid,35,9.3514,0.0709,0.9579,0.002,,Grid_100
Group_5,G_100,Centroid,40,9.363,0.0694,0.953,0.0021,,Grid_100
Group_5,G_100,Centroid,45,9.3801,0.0639,0.9471,0.0024,,Grid_100
Group_5,G_100,Centroid,50,9.379,0.0685,0.9409,0.0021,,Grid_100
Group_5,G_100,Deletion,5,9.3645,0.1036,0.9681,0.003,,Grid_100
Group_5,G_100,Deletion,10,9.3842,0.1497,0.9524,0.0046,,Grid_100
Group_5,G_100,Deletion,15,9.3698,0.1405,0.9399,0.0054,,Grid_100
Group_5,G_100,Deletion,20,9.3319,0.1519,0.9285,0.0062,,Grid_100
Group_5,G_100,Deletion,25,9.3111,0.1681,0.9163,0.0073,,Grid_100
Group_5,G_100,Deletion,30,9.2648,0.1648,0.9049,0.0087,,Grid_100
Group_5,G_100,Deletion,35,9.2334,0.1845,0.8929,0.0102,,Grid_100
Group_5,G_100,Deletion,40,9.2402,0.2011,0.8795,0.0101,,Grid_100
Group_5,G_100,Deletion,45,9.22,0.2038,0.868,0.0105,,Grid_100
Group_5,G_100,Deletion,50,9.1545,0.2487,0.8504,0.0136,,Grid_100
Group_5,G_100,Random,5,9.3786,0.0512,0.9898,0.0015,,Grid_100
Group_5,G_100,Random,10,9.3611,0.0637,0.9829,0.0017,,Grid_100
Group_5,G_100,Random,15,9.3631,0.0661,0.9767,0.002,,Grid_100
Group_5,G_100,Random,20,9.3485,0.0781,0.9709,0.0024,,Grid_100
Group_5,G_100,Random,25,9.3433,0.0752,0.9651,0.0026,,Grid_100
Group_5,G_100,Random,30,9.3284,0.0859,0.9598,0.0029,,Grid_100
Group_5,G_100,Random,35,9.3362,0.0715,0.9536,0.0027,,Grid_100
Group_5,G_100,Random,40,9.3179,0.087,0.949,0.0027,,Grid_100
Group_5,G_100,Random,45,9.3209,0.0742,0.943,0.003,,Grid_100
Group_5,G_100,Random,50,9.331,0.0846,0.9367,0.0033,,Grid_100
Group_5,G_300,Centroid,5,9.3544,0.0685,0.9784,0.0024,,Grid_300
Group_5,G_300,Centroid,10,9.2632,0.0828,0.9631,0.0027,,Grid_300
Group_5,G_300,Centroid,15,9.2301,0.0892,0.9502,0.0033,,Grid_300
Group_5,G_300,Centroid,20,9.1712,0.0891,0.9368,0.0039,,Grid_300
Group_5,G_300,Centroid,25,9.1179,0.1051,0.9231,0.0038,,Grid_300
Group_5,G_300,Centroid,30,9.0714,0.0913,0.9096,0.0046,,Grid_300
Group_5,G_300,Centroid,35,9.0687,0.0855,0.8955,0.0051,,Grid_300
Group_5,G_300,Centroid,40,9.0511,0.0877,0.8829,0.0052,,Grid_300
Group_5,G_300,Centroid,45,9.0381,0.0867,0.8681,0.0051,,Grid_300
Group_5,G_300,Centroid,50,9.0378,0.0892,0.854,0.0057,,Grid_300
Group_5,G_300,Deletion,5,9.3645,0.1036,0.9681,0.003,,Grid_300
Group_5,G_300,Deletion,10,9.3842,0.1497,0.9524,0.0046,,Grid_300
Group_5,G_300,Deletion,15,9.3698,0.1405,0.9399,0.0054,,Grid_300
Group_5,G_300,Deletion,20,9.3319,0.1519,0.9285,0.0062,,Grid_300
Group_5,G_300,Deletion,25,9.3111,0.1681,0.9163,0.0073,,Grid_300
Group_5,G_300,Deletion,30,9.2648,0.1648,0.9049,0.0087,,Grid_300
Group_5,G_300,Deletion,35,9.2334,0.1845,0.8929,0.0102,,Grid_300
Group_5,G_300,Deletion,40,9.2402,0.2011,0.8795,0.0101,,Grid_300
Group_5,G_300,Deletion,45,9.22,0.2038,0.868,0.0105,,Grid_300
Group_5,G_300,Deletion,50,9.1545,0.2487,0.8504,0.0136,,Grid_300
Group_5,G_300,Random,5,9.3183,0.0903,0.9736,0.0033,,Grid_300
Group_5,G_300,Random,10,9.225,0.1084,0.9567,0.0036,,Grid_300
Group_5,G_300,Random,15,9.1401,0.1225,0.9439,0.0039,,Grid_300
Group_5,G_300,Random,20,9.0343,0.1179,0.9298,0.005,,Grid_300
Group_5,G_300,Random,25,8.9483,0.1061,0.9165,0.0049,,Grid_300
Group_5,G_300,Random,30,8.8774,0.1176,0.9033,0.0054,,Grid_300
Group_5,G_300,Random,35,8.8235,0.1284,0.8899,0.0058,,Grid_300
Group_5,G_300,Random,40,8.7569,0.1346,0.8758,0.0068,,Grid_300
Group_5,G_300,Random,45,8.6948,0.1228,0.8629,0.0068,,Grid_300
Group_5,G_300,Random,50,8.6163,0.1383,0.8481,0.0076,,Grid_300
Group_5,G_500,Centroid,5,9.2603,0.082,0.9632,0.0032,,Grid_500
Group_5,G_500,Centroid,10,9.1221,0.102,0.9317,0.0044,,Grid_500
Group_5,G_500,Centroid,15,8.9906,0.0996,0.9,0.0053,,Grid_500
Group_5,G_500,Centroid,20,8.8448,0.0996,0.8685,0.0062,,Grid_500
Group_5,G_500,Centroid,25,8.741,0.1126,0.8359,0.0064,,Grid_500
Group_5,G_500,Centroid,30,8.6245,0.1376,0.8024,0.0073,,Grid_500
Group_5,G_500,Centroid,35,8.5173,0.1449,0.7712,0.0063,,Grid_500
Group_5,G_500,Centroid,40,8.434,0.1552,0.7377,0.0074,,Grid_500
Group_5,G_500,Centroid,45,8.3329,0.1342,0.7041,0.0083,,Grid_500
Group_5,G_500,Centroid,50,8.2039,0.1528,0.6689,0.0072,,Grid_500
Group_5,G_500,Deletion,5,9.3645,0.1036,0.9681,0.003,,Grid_500
Group_5,G_500,Deletion,10,9.3842,0.1497,0.9524,0.0046,,Grid_500
Group_5,G_500,Deletion,15,9.3698,0.1405,0.9399,0.0054,,Grid_500
Group_5,G_500,Deletion,20,9.3319,0.1519,0.9285,0.0062,,Grid_500
Group_5,G_500,Deletion,25,9.3111,0.1681,0.9163,0.0073,,Grid_500
Group_5,G_500,Deletion,30,9.2648,0.1648,0.9049,0.0087,,Grid_500
Group_5,G_500,Deletion,35,9.2334,0.1845,0.8929,0.0102,,Grid_500
Group_5,G_500,Deletion,40,9.2402,0.2011,0.8795,0.0101,,Grid_500
Group_5,G_500,Deletion,45,9.22,0.2038,0.868,0.0105,,Grid_500
Group_5,G_500,Deletion,50,9.1545,0.2487,0.8504,0.0136,,Grid_500
Group_5,G_500,Random,5,9.2832,0.0974,0.9656,0.0036,,Grid_500
Group_5,G_500,Random,10,9.1809,0.1531,0.9447,0.0047,,Grid_500
Group_5,G_500,Random,15,9.0314,0.1315,0.9249,0.0063,,Grid_500
Group_5,G_500,Random,20,8.8652,0.131,0.9068,0.007,,Grid_500
Group_5,G_500,Random,25,8.7138,0.1725,0.8844,0.0076,,Grid_500
Group_5,G_500,Random,30,8.5465,0.1565,0.8662,0.0086,,Grid_500
Group_5,G_500,Random,35,8.3901,0.1843,0.8432,0.0108,,Grid_500
Group_5,G_500,Random,40,8.2073,0.1452,0.823,0.0106,,Grid_500
Group_5,G_500,Random,45,8.0658,0.1518,0.8019,0.0102,,Grid_500
